ASI600A Export Data File
Created: Tue May 12 17:34:34 2020
    Time        L in        F in    
    (s)         (Lo)        (mN)    
    9.80000     0.84825     0.00060 
    9.80100     0.84825     0.00050 
    9.80200     0.84827     0.00059 
    9.80300     0.84825     0.00043 
    9.80400     0.84827     0.00062 
    9.80500     0.84828     0.00054 
    9.80600     0.84828     0.00050 
    9.80700     0.84829     0.00055 
    9.80800     0.84825     0.00050 
    9.80900     0.84827     0.00059 
    9.81000     0.84828     0.00052 
    9.81100     0.84826     0.00053 
    9.81200     0.84825     0.00051 
    9.81300     0.84827     0.00057 
    9.81400     0.84825     0.00059 
    9.81500     0.84826     0.00053 
    9.81600     0.84828     0.00056 
    9.81700     0.84826     0.00047 
    9.81800     0.84827     0.00048 
    9.81900     0.84829     0.00056 
    9.82000     0.84826     0.00060 
    9.82100     0.84826     0.00054 
    9.82200     0.84829     0.00051 
    9.82300     0.84826     0.00060 
    9.82400     0.84828     0.00042 
    9.82500     0.84826     0.00065 
    9.82600     0.84825     0.00051 
    9.82700     0.84828     0.00063 
    9.82800     0.84826     0.00049 
    9.82900     0.84826     0.00059 
    9.83000     0.84825     0.00054 
    9.83100     0.84828     0.00050 
    9.83200     0.84827     0.00057 
    9.83300     0.84825     0.00052 
    9.83400     0.84828     0.00062 
    9.83500     0.84828     0.00057 
    9.83600     0.84827     0.00054 
    9.83700     0.84826     0.00052 
    9.83800     0.84828     0.00055 
    9.83900     0.84826     0.00057 
    9.84000     0.84827     0.00042 
    9.84100     0.84826     0.00058 
    9.84200     0.84826     0.00048 
    9.84300     0.84826     0.00054 
    9.84400     0.84825     0.00046 
    9.84500     0.84827     0.00047 
    9.84600     0.84825     0.00055 
    9.84700     0.84828     0.00052 
    9.84800     0.84826     0.00050 
    9.84900     0.84825     0.00045 
    9.85000     0.84828     0.00066 
    9.85100     0.84826     0.00057 
    9.85200     0.84827     0.00062 
    9.85300     0.84826     0.00055 
    9.85400     0.84826     0.00055 
    9.85500     0.84829     0.00049 
    9.85600     0.84826     0.00051 
    9.85700     0.84827     0.00056 
    9.85800     0.84827     0.00047 
    9.85900     0.84825     0.00061 
    9.86000     0.84827     0.00051 
    9.86100     0.84826     0.00054 
    9.86200     0.84827     0.00059 
    9.86300     0.84826     0.00050 
    9.86400     0.84826     0.00054 
    9.86500     0.84825     0.00049 
    9.86600     0.84827     0.00051 
    9.86700     0.84827     0.00053 
    9.86800     0.84828     0.00062 
    9.86900     0.84826     0.00053 
    9.87000     0.84825     0.00059 
    9.87100     0.84826     0.00054 
    9.87200     0.84825     0.00058 
    9.87300     0.84825     0.00054 
    9.87400     0.84826     0.00052 
    9.87500     0.84826     0.00063 
    9.87600     0.84829     0.00046 
    9.87700     0.84825     0.00058 
    9.87800     0.84825     0.00047 
    9.87900     0.84825     0.00062 
    9.88000     0.84825     0.00054 
    9.88100     0.84826     0.00050 
    9.88200     0.84827     0.00060 
    9.88300     0.84827     0.00050 
    9.88400     0.84827     0.00059 
    9.88500     0.84825     0.00045 
    9.88600     0.84827     0.00050 
    9.88700     0.84826     0.00056 
    9.88800     0.84828     0.00058 
    9.88900     0.84825     0.00050 
    9.89000     0.84826     0.00049 
    9.89100     0.84828     0.00054 
    9.89200     0.84828     0.00044 
    9.89300     0.84827     0.00054 
    9.89400     0.84825     0.00059 
    9.89500     0.84826     0.00055 
    9.89600     0.84825     0.00062 
    9.89700     0.84828     0.00048 
    9.89800     0.84826     0.00055 
    9.89900     0.84827     0.00050 
    9.90000     0.84827     0.00057 
    9.90100     0.84825     0.00054 
    9.90200     0.84826     0.00056 
    9.90300     0.84826     0.00054 
    9.90400     0.84826     0.00050 
    9.90500     0.84824     0.00063 
    9.90600     0.84825     0.00056 
    9.90700     0.84825     0.00058 
    9.90800     0.84824     0.00056 
    9.90900     0.84830     0.00053 
    9.91000     0.84828     0.00050 
    9.91100     0.84829     0.00050 
    9.91200     0.84825     0.00055 
    9.91300     0.84825     0.00050 
    9.91400     0.84825     0.00053 
    9.91500     0.84828     0.00050 
    9.91600     0.84826     0.00071 
    9.91700     0.84828     0.00052 
    9.91800     0.84827     0.00060 
    9.91900     0.84827     0.00054 
    9.92000     0.84826     0.00050 
    9.92100     0.84825     0.00051 
    9.92200     0.84825     0.00049 
    9.92300     0.84825     0.00058 
    9.92400     0.84829     0.00045 
    9.92500     0.84826     0.00059 
    9.92600     0.84825     0.00047 
    9.92700     0.84828     0.00052 
    9.92800     0.84826     0.00054 
    9.92900     0.84828     0.00048 
    9.93000     0.84827     0.00054 
    9.93100     0.84826     0.00050 
    9.93200     0.84826     0.00053 
    9.93300     0.84826     0.00053 
    9.93400     0.84825     0.00054 
    9.93500     0.84829     0.00053 
    9.93600     0.84826     0.00055 
    9.93700     0.84826     0.00054 
    9.93800     0.84825     0.00040 
    9.93900     0.84826     0.00054 
    9.94000     0.84827     0.00049 
    9.94100     0.84826     0.00058 
    9.94200     0.84825     0.00052 
    9.94300     0.84825     0.00055 
    9.94400     0.84828     0.00054 
    9.94500     0.84828     0.00054 
    9.94600     0.84826     0.00050 
    9.94700     0.84826     0.00050 
    9.94800     0.84825     0.00063 
    9.94900     0.84826     0.00050 
    9.95000     0.84825     0.00053 
    9.95100     0.84825     0.00058 
    9.95200     0.84825     0.00052 
    9.95300     0.84826     0.00045 
    9.95400     0.84826     0.00051 
    9.95500     0.84825     0.00058 
    9.95600     0.84829     0.00051 
    9.95700     0.84825     0.00062 
    9.95800     0.84825     0.00049 
    9.95900     0.84826     0.00055 
    9.96000     0.84825     0.00054 
    9.96100     0.84825     0.00053 
    9.96200     0.84826     0.00059 
    9.96300     0.84826     0.00054 
    9.96400     0.84827     0.00054 
    9.96500     0.84825     0.00055 
    9.96600     0.84826     0.00051 
    9.96700     0.84825     0.00052 
    9.96800     0.84828     0.00063 
    9.96900     0.84828     0.00056 
    9.97000     0.84826     0.00049 
    9.97100     0.84827     0.00062 
    9.97200     0.84823     0.00050 
    9.97300     0.84825     0.00058 
    9.97400     0.84826     0.00051 
    9.97500     0.84825     0.00054 
    9.97600     0.84824     0.00054 
    9.97700     0.84827     0.00054 
    9.97800     0.84825     0.00052 
    9.97900     0.84827     0.00047 
    9.98000     0.84826     0.00061 
    9.98100     0.84825     0.00047 
    9.98200     0.84825     0.00066 
    9.98300     0.84826     0.00051 
    9.98400     0.84828     0.00054 
    9.98500     0.84826     0.00054 
    9.98600     0.84827     0.00052 
    9.98700     0.84826     0.00057 
    9.98800     0.84828     0.00050 
    9.98900     0.84824     0.00063 
    9.99000     0.84827     0.00056 
    9.99100     0.84828     0.00053 
    9.99200     0.84827     0.00049 
    9.99300     0.84827     0.00050 
    9.99400     0.84826     0.00061 
    9.99500     0.84826     0.00052 
    9.99600     0.84825     0.00058 
    9.99700     0.84825     0.00054 
    9.99800     0.84826     0.00055 
    9.99900     0.84825     0.00047 
   10.00000     0.84826     0.00053 
   10.00100     0.84827     0.00048 
   10.00200     0.84828     0.00053 
   10.00300     0.84825     0.00056 
   10.00400     0.84825     0.00051 
   10.00500     0.84828     0.00061 
   10.00600     0.84826     0.00057 
   10.00700     0.84825     0.00051 
   10.00800     0.84825     0.00061 
   10.00900     0.84826     0.00054 
   10.01000     0.84826     0.00061 
   10.01100     0.84826     0.00054 
   10.01200     0.84825     0.00052 
   10.01300     0.84827     0.00051 
   10.01400     0.84826     0.00058 
   10.01500     0.84825     0.00049 
   10.01600     0.84827     0.00056 
   10.01700     0.84826     0.00058 
   10.01800     0.84827     0.00055 
   10.01900     0.84826     0.00054 
   10.02000     0.84829     0.00048 
   10.02100     0.84825     0.00055 
   10.02200     0.84825     0.00054 
   10.02300     0.84824     0.00066 
   10.02400     0.84825     0.00054 
   10.02500     0.84827     0.00059 
   10.02600     0.84825     0.00056 
   10.02700     0.84827     0.00049 
   10.02800     0.84827     0.00055 
   10.02900     0.84825     0.00047 
   10.03000     0.84825     0.00052 
   10.03100     0.84828     0.00054 
   10.03200     0.84826     0.00061 
   10.03300     0.84827     0.00056 
   10.03400     0.84825     0.00056 
   10.03500     0.84826     0.00061 
   10.03600     0.84826     0.00054 
   10.03700     0.84825     0.00064 
   10.03800     0.84826     0.00056 
   10.03900     0.84827     0.00061 
   10.04000     0.84825     0.00057 
   10.04100     0.84825     0.00049 
   10.04200     0.84826     0.00057 
   10.04300     0.84825     0.00059 
   10.04400     0.84825     0.00058 
   10.04500     0.84826     0.00043 
   10.04600     0.84826     0.00055 
   10.04700     0.84826     0.00054 
   10.04800     0.84826     0.00053 
   10.04900     0.84829     0.00056 
   10.05000     0.84825     0.00054 
   10.05100     0.84826     0.00056 
   10.05200     0.84827     0.00054 
   10.05300     0.84825     0.00054 
   10.05400     0.84827     0.00054 
   10.05500     0.84826     0.00062 
   10.05600     0.84826     0.00062 
   10.05700     0.84827     0.00062 
   10.05800     0.84826     0.00057 
   10.05900     0.84826     0.00056 
   10.06000     0.84826     0.00054 
   10.06100     0.84827     0.00051 
   10.06200     0.84825     0.00058 
   10.06300     0.84828     0.00054 
   10.06400     0.84827     0.00060 
   10.06500     0.84825     0.00057 
   10.06600     0.84825     0.00054 
   10.06700     0.84825     0.00059 
   10.06800     0.84825     0.00058 
   10.06900     0.84828     0.00051 
   10.07000     0.84826     0.00058 
   10.07100     0.84826     0.00055 
   10.07200     0.84828     0.00055 
   10.07300     0.84825     0.00055 
   10.07400     0.84825     0.00065 
   10.07500     0.84826     0.00059 
   10.07600     0.84822     0.00057 
   10.07700     0.84826     0.00048 
   10.07800     0.84825     0.00067 
   10.07900     0.84825     0.00050 
   10.08000     0.84827     0.00062 
   10.08100     0.84826     0.00056 
   10.08200     0.84825     0.00062 
   10.08300     0.84829     0.00057 
   10.08400     0.84825     0.00051 
   10.08500     0.84830     0.00051 
   10.08600     0.84827     0.00052 
   10.08700     0.84825     0.00066 
   10.08800     0.84829     0.00050 
   10.08900     0.84827     0.00052 
   10.09000     0.84828     0.00059 
   10.09100     0.84825     0.00051 
   10.09200     0.84829     0.00057 
   10.09300     0.84827     0.00045 
   10.09400     0.84826     0.00060 
   10.09500     0.84825     0.00057 
   10.09600     0.84828     0.00058 
   10.09700     0.84826     0.00051 
   10.09800     0.84826     0.00056 
   10.09900     0.84827     0.00054 
   10.10000     0.84827     0.00055 
   10.10100     0.84828     0.00063 
   10.10200     0.84825     0.00051 
   10.10300     0.84828     0.00054 
   10.10400     0.84825     0.00053 
   10.10500     0.84826     0.00057 
   10.10600     0.84829     0.00050 
   10.10700     0.84828     0.00054 
   10.10800     0.84825     0.00054 
   10.10900     0.84825     0.00054 
   10.11000     0.84826     0.00055 
   10.11100     0.84825     0.00053 
   10.11200     0.84827     0.00061 
   10.11300     0.84825     0.00054 
   10.11400     0.84823     0.00059 
   10.11500     0.84828     0.00064 
   10.11600     0.84827     0.00055 
   10.11700     0.84825     0.00061 
   10.11800     0.84825     0.00050 
   10.11900     0.84826     0.00056 
   10.12000     0.84827     0.00050 
   10.12100     0.84825     0.00059 
   10.12200     0.84826     0.00054 
   10.12300     0.84825     0.00054 
   10.12400     0.84826     0.00059 
   10.12500     0.84826     0.00047 
   10.12600     0.84828     0.00054 
   10.12700     0.84825     0.00051 
   10.12800     0.84825     0.00064 
   10.12900     0.84826     0.00058 
   10.13000     0.84829     0.00054 
   10.13100     0.84827     0.00052 
   10.13200     0.84825     0.00055 
   10.13300     0.84829     0.00046 
   10.13400     0.84827     0.00053 
   10.13500     0.84827     0.00057 
   10.13600     0.84825     0.00055 
   10.13700     0.84824     0.00055 
   10.13800     0.84826     0.00051 
   10.13900     0.84827     0.00055 
   10.14000     0.84827     0.00050 
   10.14100     0.84825     0.00050 
   10.14200     0.84825     0.00056 
   10.14300     0.84826     0.00048 
   10.14400     0.84825     0.00062 
   10.14500     0.84826     0.00053 
   10.14600     0.84827     0.00057 
   10.14700     0.84826     0.00054 
   10.14800     0.84824     0.00061 
   10.14900     0.84826     0.00059 
   10.15000     0.84829     0.00054 
   10.15100     0.84827     0.00054 
   10.15200     0.84823     0.00057 
   10.15300     0.84829     0.00057 
   10.15400     0.84827     0.00055 
   10.15500     0.84826     0.00059 
   10.15600     0.84825     0.00060 
   10.15700     0.84827     0.00048 
   10.15800     0.84825     0.00059 
   10.15900     0.84826     0.00049 
   10.16000     0.84826     0.00052 
   10.16100     0.84825     0.00054 
   10.16200     0.84831     0.00053 
   10.16300     0.84829     0.00049 
   10.16400     0.84825     0.00057 
   10.16500     0.84826     0.00054 
   10.16600     0.84825     0.00050 
   10.16700     0.84827     0.00048 
   10.16800     0.84827     0.00062 
   10.16900     0.84826     0.00053 
   10.17000     0.84826     0.00060 
   10.17100     0.84827     0.00060 
   10.17200     0.84827     0.00053 
   10.17300     0.84827     0.00058 
   10.17400     0.84826     0.00054 
   10.17500     0.84827     0.00055 
   10.17600     0.84827     0.00065 
   10.17700     0.84825     0.00059 
   10.17800     0.84826     0.00062 
   10.17900     0.84826     0.00058 
   10.18000     0.84826     0.00065 
   10.18100     0.84826     0.00056 
   10.18200     0.84826     0.00054 
   10.18300     0.84825     0.00053 
   10.18400     0.84829     0.00054 
   10.18500     0.84826     0.00069 
   10.18600     0.84825     0.00052 
   10.18700     0.84826     0.00057 
   10.18800     0.84828     0.00054 
   10.18900     0.84825     0.00053 
   10.19000     0.84827     0.00060 
   10.19100     0.84827     0.00053 
   10.19200     0.84827     0.00059 
   10.19300     0.84825     0.00059 
   10.19400     0.84825     0.00062 
   10.19500     0.84826     0.00054 
   10.19600     0.84825     0.00054 
   10.19700     0.84826     0.00062 
   10.19800     0.84828     0.00054 
   10.19900     0.84825     0.00061 
   10.20000     0.84825     0.00053 
   10.20100     0.84826     0.00062 
   10.20200     0.84826     0.00057 
   10.20300     0.84825     0.00062 
   10.20400     0.84826     0.00055 
   10.20500     0.84827     0.00053 
   10.20600     0.84826     0.00056 
   10.20700     0.84825     0.00049 
   10.20800     0.84826     0.00062 
   10.20900     0.84826     0.00049 
   10.21000     0.84825     0.00056 
   10.21100     0.84827     0.00048 
   10.21200     0.84825     0.00057 
   10.21300     0.84827     0.00061 
   10.21400     0.84828     0.00057 
   10.21500     0.84826     0.00053 
   10.21600     0.84827     0.00051 
   10.21700     0.84826     0.00054 
   10.21800     0.84827     0.00054 
   10.21900     0.84825     0.00062 
   10.22000     0.84827     0.00054 
   10.22100     0.84826     0.00053 
   10.22200     0.84827     0.00056 
   10.22300     0.84828     0.00050 
   10.22400     0.84825     0.00054 
   10.22500     0.84827     0.00052 
   10.22600     0.84826     0.00063 
   10.22700     0.84827     0.00052 
   10.22800     0.84825     0.00056 
   10.22900     0.84826     0.00059 
   10.23000     0.84827     0.00051 
   10.23100     0.84829     0.00057 
   10.23200     0.84825     0.00045 
   10.23300     0.84827     0.00050 
   10.23400     0.84826     0.00058 
   10.23500     0.84828     0.00058 
   10.23600     0.84826     0.00049 
   10.23700     0.84826     0.00061 
   10.23800     0.84826     0.00060 
   10.23900     0.84826     0.00058 
   10.24000     0.84826     0.00053 
   10.24100     0.84825     0.00049 
   10.24200     0.84827     0.00052 
   10.24300     0.84827     0.00055 
   10.24400     0.84826     0.00055 
   10.24500     0.84829     0.00054 
   10.24600     0.84825     0.00055 
   10.24700     0.84825     0.00062 
   10.24800     0.84830     0.00051 
   10.24900     0.84825     0.00064 
   10.25000     0.84826     0.00053 
   10.25100     0.84829     0.00060 
   10.25200     0.84825     0.00054 
   10.25300     0.84828     0.00056 
   10.25400     0.84827     0.00053 
   10.25500     0.84826     0.00056 
   10.25600     0.84829     0.00053 
   10.25700     0.84828     0.00055 
   10.25800     0.84825     0.00056 
   10.25900     0.84825     0.00054 
   10.26000     0.84827     0.00060 
   10.26100     0.84827     0.00057 
   10.26200     0.84830     0.00063 
   10.26300     0.84826     0.00058 
   10.26400     0.84827     0.00053 
   10.26500     0.84826     0.00059 
   10.26600     0.84827     0.00051 
   10.26700     0.84825     0.00058 
   10.26800     0.84826     0.00056 
   10.26900     0.84826     0.00051 
   10.27000     0.84826     0.00062 
   10.27100     0.84829     0.00056 
   10.27200     0.84826     0.00057 
   10.27300     0.84826     0.00051 
   10.27400     0.84824     0.00058 
   10.27500     0.84827     0.00055 
   10.27600     0.84827     0.00057 
   10.27700     0.84826     0.00058 
   10.27800     0.84825     0.00059 
   10.27900     0.84829     0.00055 
   10.28000     0.84825     0.00052 
   10.28100     0.84826     0.00060 
   10.28200     0.84825     0.00049 
   10.28300     0.84825     0.00057 
   10.28400     0.84825     0.00052 
   10.28500     0.84826     0.00056 
   10.28600     0.84827     0.00049 
   10.28700     0.84825     0.00056 
   10.28800     0.84827     0.00044 
   10.28900     0.84825     0.00053 
   10.29000     0.84826     0.00052 
   10.29100     0.84826     0.00055 
   10.29200     0.84826     0.00058 
   10.29300     0.84826     0.00054 
   10.29400     0.84826     0.00055 
   10.29500     0.84827     0.00066 
   10.29600     0.84825     0.00055 
   10.29700     0.84826     0.00054 
   10.29800     0.84827     0.00059 
   10.29900     0.84828     0.00062 
   10.30000     0.84828     0.00055 
   10.30100     0.84825     0.00057 
   10.30200     0.84828     0.00056 
   10.30300     0.84827     0.00056 
   10.30400     0.84828     0.00063 
   10.30500     0.84828     0.00055 
   10.30600     0.84828     0.00055 
   10.30700     0.84826     0.00048 
   10.30800     0.84826     0.00058 
   10.30900     0.84826     0.00049 
   10.31000     0.84829     0.00055 
   10.31100     0.84827     0.00055 
   10.31200     0.84827     0.00054 
   10.31300     0.84826     0.00054 
   10.31400     0.84825     0.00050 
   10.31500     0.84825     0.00053 
   10.31600     0.84827     0.00055 
   10.31700     0.84826     0.00057 
   10.31800     0.84829     0.00054 
   10.31900     0.84825     0.00063 
   10.32000     0.84825     0.00051 
   10.32100     0.84825     0.00055 
   10.32200     0.84826     0.00063 
   10.32300     0.84827     0.00053 
   10.32400     0.84827     0.00056 
   10.32500     0.84825     0.00054 
   10.32600     0.84827     0.00060 
   10.32700     0.84828     0.00055 
   10.32800     0.84827     0.00059 
   10.32900     0.84827     0.00057 
   10.33000     0.84825     0.00054 
   10.33100     0.84826     0.00054 
   10.33200     0.84825     0.00057 
   10.33300     0.84827     0.00053 
   10.33400     0.84826     0.00058 
   10.33500     0.84829     0.00054 
   10.33600     0.84825     0.00054 
   10.33700     0.84826     0.00054 
   10.33800     0.84825     0.00046 
   10.33900     0.84826     0.00061 
   10.34000     0.84825     0.00050 
   10.34100     0.84826     0.00058 
   10.34200     0.84829     0.00052 
   10.34300     0.84826     0.00058 
   10.34400     0.84825     0.00054 
   10.34500     0.84829     0.00045 
   10.34600     0.84828     0.00055 
   10.34700     0.84828     0.00058 
   10.34800     0.84827     0.00059 
   10.34900     0.84828     0.00054 
   10.35000     0.84826     0.00057 
   10.35100     0.84826     0.00050 
   10.35200     0.84825     0.00061 
   10.35300     0.84825     0.00055 
   10.35400     0.84827     0.00055 
   10.35500     0.84826     0.00062 
   10.35600     0.84825     0.00052 
   10.35700     0.84825     0.00054 
   10.35800     0.84825     0.00056 
   10.35900     0.84825     0.00062 
   10.36000     0.84826     0.00063 
   10.36100     0.84825     0.00051 
   10.36200     0.84826     0.00061 
   10.36300     0.84829     0.00054 
   10.36400     0.84826     0.00055 
   10.36500     0.84827     0.00040 
   10.36600     0.84827     0.00053 
   10.36700     0.84829     0.00050 
   10.36800     0.84825     0.00056 
   10.36900     0.84829     0.00054 
   10.37000     0.84825     0.00050 
   10.37100     0.84828     0.00056 
   10.37200     0.84826     0.00054 
   10.37300     0.84828     0.00050 
   10.37400     0.84825     0.00039 
   10.37500     0.84826     0.00062 
   10.37600     0.84825     0.00057 
   10.37700     0.84826     0.00052 
   10.37800     0.84826     0.00050 
   10.37900     0.84827     0.00051 
   10.38000     0.84827     0.00054 
   10.38100     0.84828     0.00045 
   10.38200     0.84827     0.00058 
   10.38300     0.84825     0.00058 
   10.38400     0.84825     0.00060 
   10.38500     0.84827     0.00059 
   10.38600     0.84825     0.00054 
   10.38700     0.84825     0.00064 
   10.38800     0.84827     0.00054 
   10.38900     0.84825     0.00060 
   10.39000     0.84825     0.00048 
   10.39100     0.84826     0.00062 
   10.39200     0.84828     0.00059 
   10.39300     0.84826     0.00054 
   10.39400     0.84824     0.00054 
   10.39500     0.84825     0.00055 
   10.39600     0.84826     0.00065 
   10.39700     0.84827     0.00050 
   10.39800     0.84829     0.00050 
   10.39900     0.84825     0.00050 
   10.40000     0.84825     0.00058 
   10.40100     0.84828     0.00060 
   10.40200     0.84825     0.00048 
   10.40300     0.84825     0.00051 
   10.40400     0.84827     0.00058 
   10.40500     0.84826     0.00058 
   10.40600     0.84827     0.00049 
   10.40700     0.84825     0.00060 
   10.40800     0.84826     0.00045 
   10.40900     0.84826     0.00062 
   10.41000     0.84826     0.00053 
   10.41100     0.84825     0.00051 
   10.41200     0.84826     0.00056 
   10.41300     0.84827     0.00053 
   10.41400     0.84824     0.00054 
   10.41500     0.84826     0.00056 
   10.41600     0.84829     0.00057 
   10.41700     0.84826     0.00058 
   10.41800     0.84827     0.00052 
   10.41900     0.84827     0.00055 
   10.42000     0.84825     0.00053 
   10.42100     0.84824     0.00060 
   10.42200     0.84826     0.00052 
   10.42300     0.84826     0.00056 
   10.42400     0.84825     0.00056 
   10.42500     0.84825     0.00057 
   10.42600     0.84826     0.00050 
   10.42700     0.84825     0.00046 
   10.42800     0.84826     0.00055 
   10.42900     0.84827     0.00049 
   10.43000     0.84829     0.00053 
   10.43100     0.84825     0.00051 
   10.43200     0.84826     0.00071 
   10.43300     0.84824     0.00052 
   10.43400     0.84826     0.00057 
   10.43500     0.84825     0.00057 
   10.43600     0.84825     0.00052 
   10.43700     0.84825     0.00056 
   10.43800     0.84826     0.00053 
   10.43900     0.84826     0.00058 
   10.44000     0.84825     0.00057 
   10.44100     0.84827     0.00054 
   10.44200     0.84827     0.00054 
   10.44300     0.84828     0.00051 
   10.44400     0.84826     0.00067 
   10.44500     0.84826     0.00051 
   10.44600     0.84829     0.00057 
   10.44700     0.84826     0.00051 
   10.44800     0.84826     0.00057 
   10.44900     0.84826     0.00062 
   10.45000     0.84825     0.00057 
   10.45100     0.84828     0.00059 
   10.45200     0.84825     0.00053 
   10.45300     0.84827     0.00063 
   10.45400     0.84825     0.00051 
   10.45500     0.84827     0.00055 
   10.45600     0.84825     0.00053 
   10.45700     0.84827     0.00060 
   10.45800     0.84826     0.00056 
   10.45900     0.84827     0.00047 
   10.46000     0.84825     0.00044 
   10.46100     0.84827     0.00053 
   10.46200     0.84825     0.00059 
   10.46300     0.84827     0.00052 
   10.46400     0.84825     0.00055 
   10.46500     0.84828     0.00061 
   10.46600     0.84826     0.00051 
   10.46700     0.84825     0.00058 
   10.46800     0.84822     0.00052 
   10.46900     0.84828     0.00059 
   10.47000     0.84826     0.00053 
   10.47100     0.84829     0.00060 
   10.47200     0.84826     0.00048 
   10.47300     0.84829     0.00064 
   10.47400     0.84826     0.00054 
   10.47500     0.84828     0.00054 
   10.47600     0.84826     0.00054 
   10.47700     0.84827     0.00056 
   10.47800     0.84828     0.00055 
   10.47900     0.84827     0.00057 
   10.48000     0.84827     0.00057 
   10.48100     0.84828     0.00059 
   10.48200     0.84831     0.00059 
   10.48300     0.84826     0.00045 
   10.48400     0.84827     0.00050 
   10.48500     0.84825     0.00060 
   10.48600     0.84826     0.00054 
   10.48700     0.84829     0.00056 
   10.48800     0.84825     0.00048 
   10.48900     0.84829     0.00058 
   10.49000     0.84825     0.00052 
   10.49100     0.84825     0.00050 
   10.49200     0.84827     0.00055 
   10.49300     0.84829     0.00054 
   10.49400     0.84826     0.00057 
   10.49500     0.84828     0.00056 
   10.49600     0.84825     0.00060 
   10.49700     0.84829     0.00054 
   10.49800     0.84826     0.00059 
   10.49900     0.84827     0.00054 
   10.50000     0.84824     0.00058 
   10.50100     0.84825     0.00062 
   10.50200     0.84828     0.00057 
   10.50300     0.84828     0.00057 
   10.50400     0.84827     0.00051 
   10.50500     0.84827     0.00067 
   10.50600     0.84828     0.00053 
   10.50700     0.84826     0.00050 
   10.50800     0.84827     0.00049 
   10.50900     0.84826     0.00054 
   10.51000     0.84827     0.00057 
   10.51100     0.84827     0.00055 
   10.51200     0.84827     0.00056 
   10.51300     0.84825     0.00054 
   10.51400     0.84825     0.00057 
   10.51500     0.84826     0.00059 
   10.51600     0.84825     0.00058 
   10.51700     0.84826     0.00062 
   10.51800     0.84827     0.00054 
   10.51900     0.84825     0.00059 
   10.52000     0.84827     0.00054 
   10.52100     0.84825     0.00066 
   10.52200     0.84825     0.00057 
   10.52300     0.84826     0.00060 
   10.52400     0.84826     0.00048 
   10.52500     0.84826     0.00054 
   10.52600     0.84824     0.00059 
   10.52700     0.84827     0.00060 
   10.52800     0.84826     0.00061 
   10.52900     0.84827     0.00054 
   10.53000     0.84828     0.00061 
   10.53100     0.84830     0.00058 
   10.53200     0.84827     0.00052 
   10.53300     0.84825     0.00058 
   10.53400     0.84826     0.00050 
   10.53500     0.84829     0.00063 
   10.53600     0.84825     0.00054 
   10.53700     0.84827     0.00059 
   10.53800     0.84828     0.00054 
   10.53900     0.84826     0.00057 
   10.54000     0.84826     0.00050 
   10.54100     0.84825     0.00052 
   10.54200     0.84826     0.00053 
   10.54300     0.84828     0.00048 
   10.54400     0.84826     0.00050 
   10.54500     0.84827     0.00054 
   10.54600     0.84829     0.00055 
   10.54700     0.84825     0.00057 
   10.54800     0.84830     0.00054 
   10.54900     0.84825     0.00052 
   10.55000     0.84828     0.00057 
   10.55100     0.84825     0.00064 
   10.55200     0.84826     0.00054 
   10.55300     0.84826     0.00063 
   10.55400     0.84826     0.00058 
   10.55500     0.84828     0.00059 
   10.55600     0.84825     0.00057 
   10.55700     0.84828     0.00056 
   10.55800     0.84826     0.00056 
   10.55900     0.84829     0.00047 
   10.56000     0.84829     0.00061 
   10.56100     0.84828     0.00044 
   10.56200     0.84828     0.00059 
   10.56300     0.84825     0.00048 
   10.56400     0.84824     0.00052 
   10.56500     0.84825     0.00046 
   10.56600     0.84828     0.00052 
   10.56700     0.84826     0.00054 
   10.56800     0.84828     0.00060 
   10.56900     0.84829     0.00056 
   10.57000     0.84828     0.00050 
   10.57100     0.84825     0.00061 
   10.57200     0.84829     0.00057 
   10.57300     0.84827     0.00050 
   10.57400     0.84827     0.00056 
   10.57500     0.84826     0.00045 
   10.57600     0.84826     0.00063 
   10.57700     0.84827     0.00051 
   10.57800     0.84825     0.00059 
   10.57900     0.84828     0.00051 
   10.58000     0.84828     0.00062 
   10.58100     0.84827     0.00048 
   10.58200     0.84828     0.00053 
   10.58300     0.84825     0.00055 
   10.58400     0.84827     0.00048 
   10.58500     0.84829     0.00059 
   10.58600     0.84825     0.00052 
   10.58700     0.84827     0.00060 
   10.58800     0.84829     0.00058 
   10.58900     0.84829     0.00051 
   10.59000     0.84827     0.00048 
   10.59100     0.84827     0.00053 
   10.59200     0.84826     0.00055 
   10.59300     0.84825     0.00048 
   10.59400     0.84825     0.00058 
   10.59500     0.84827     0.00059 
   10.59600     0.84826     0.00061 
   10.59700     0.84826     0.00058 
   10.59800     0.84829     0.00054 
   10.59900     0.84827     0.00049 
   10.60000     0.84827     0.00051 
   10.60100     0.84826     0.00056 
   10.60200     0.84828     0.00053 
   10.60300     0.84825     0.00057 
   10.60400     0.84825     0.00053 
   10.60500     0.84826     0.00059 
   10.60600     0.84825     0.00054 
   10.60700     0.84828     0.00055 
   10.60800     0.84828     0.00067 
   10.60900     0.84827     0.00051 
   10.61000     0.84828     0.00061 
   10.61100     0.84829     0.00051 
   10.61200     0.84827     0.00054 
   10.61300     0.84827     0.00054 
   10.61400     0.84825     0.00054 
   10.61500     0.84829     0.00061 
   10.61600     0.84828     0.00057 
   10.61700     0.84827     0.00062 
   10.61800     0.84827     0.00049 
   10.61900     0.84825     0.00059 
